titulo,fecha,autor,link,fecha_iso,anio,mes,dia,palabras_titulo,ejes_semanticos,activadores,sin_eje,activadores_eje
"Autonomías indígenas: una carrera de obstáculos y procesos engorrosos para los pueblos indígenas de Colombia, Ecuador, Perú y Bolivia",14 Oct 2025,Ana Cristina Alvarado,https://es.mongabay.com/2025/10/autonomias-indigenas-obstaculos-pueblos-colombia-ecuador-peru-bolivia/,2025-10-14,2025,10,14,19,['sociedad_comunidades'],"{'sociedad_comunidades': ['indígena', 'pueblo']}",False,"indígena, pueblo"
Sin permiso para operar: las dos empresas chinas que lideran el mercado de algas en Perú no tienen licencia industrial,23 Sep 2025,Elizabeth Salazar Vega,https://es.mongabay.com/2025/09/empresas-chinas-algas-peru-sin-licencia-industrial/,2025-09-23,2025,9,23,20,"['economia_desarrollo', 'sociedad_comunidades']","{'economia_desarrollo': ['industrial'], 'sociedad_comunidades': ['liderar']}",False,liderar
Perú: pueblo indígena shawi se opone a la construcción de una vía ante amenaza de invasión de migrantes,19 Sep 2025,Geraldine Santos,https://es.mongabay.com/2025/09/peru-pueblo-indigena-shawi-se-opone-carretera-amenaza-invasion-migrantes/,2025-09-19,2025,9,19,18,"['sociedad_comunidades', 'crimen_ilegalidad']","{'sociedad_comunidades': ['pueblo'], 'crimen_ilegalidad': ['amenaza']}",False,pueblo
Mongabay Latam anuncia becas para un nuevo taller internacional con comunicadores indígenas y periodistas de la Amazonía de Perú,16 Sep 2025,Mongabay Latam,https://es.mongabay.com/2025/09/mongabay-latam-becas-taller-comunicadores-indigenas-periodistas-amazonia-peru/,2025-09-16,2025,9,16,19,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['indígena']}",False,indígena
"“La apertura de una carretera, si no ha sido decidida de manera adecuada, termina generando más perjuicio, más daños a la población” | PODCAST",13 Sep 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/09/apertura-carretera-consulta-previa-perjuicio-poblacion-podcast/,2025-09-13,2025,9,13,24,['sociedad_comunidades'],{'sociedad_comunidades': ['población']},False,población
"Con estrategias propias y reclamos a las autoridades, comunidades indígenas se preparan para enfrentar incendios en la Amazonía peruana",11 Sep 2025,Geraldine Santos,https://es.mongabay.com/2025/09/comunidades-indigenas-incendios-amazonia-peruana/,2025-09-11,2025,9,11,19,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'politica_gobernabilidad': ['autoridad'], 'sociedad_comunidades': ['comunidad', 'indígena']}",False,"comunidad, indígena"
Día Internacional de las Mujeres Indígenas: tres lideresas que cambian el rumbo de sus comunidades en Latinoamérica,5 Sep 2025,Astrid Arellano,https://es.mongabay.com/2025/09/dia-internacional-mujeres-indigenas-latinoamerica/,2025-09-05,2025,9,5,17,['sociedad_comunidades'],"{'sociedad_comunidades': ['comunidad', 'indígena', 'lideresa']}",False,"comunidad, indígena, lideresa"
Miembros de pueblo indígena en aislamiento son vistos cerca de puente maderero en Amazonía peruana,2 Sep 2025,Associated Press,https://es.mongabay.com/short-article/2025/09/pueblo-indigena-aislamiento-mashco-piro-visto-puente-maderero-peru/,2025-09-02,2025,9,2,15,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['pueblo']}",False,pueblo
“Vamos a formar buenas líderes de pesca para que salgan adelante con todos sus proyectos” | ENTREVISTA,1 Sep 2025,Astrid Arellano,https://es.mongabay.com/2025/09/mujeres-lideres-pesca-peru-entrevista-jenny-pizarro/,2025-09-01,2025,9,1,17,"['economia_desarrollo', 'sociedad_comunidades']","{'economia_desarrollo': ['pesca'], 'sociedad_comunidades': ['líder']}",False,líder
Día Internacional de los Primates: esfuerzos científicos que empoderan a comunidades en Sudamérica para conservar especies y sus ecosistemas,1 Sep 2025,Ana Cristina Alvarado y Gonzalo Ortuño López,https://es.mongabay.com/2025/09/dia-internacional-primates-cientificos-comunidades-sudamerica/,2025-09-01,2025,9,1,19,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['ecosistema', 'especie'], 'sociedad_comunidades': ['comunidad']}",False,comunidad
Caso Saweto: ratifican sentencia de 28 años de prisión contra madereros por el asesinato de cuatro líderes indígenas de Perú,26 Ago 2025,Geraldine Santos,https://es.mongabay.com/2025/08/caso-saweto-ratifican-prision-contra-madereros-asesinato-lideres-indigenas-peru/,2025-08-26,2025,8,26,20,"['politica_gobernabilidad', 'sociedad_comunidades', 'crimen_ilegalidad']","{'politica_gobernabilidad': ['sentencia'], 'sociedad_comunidades': ['indígena', 'líder'], 'crimen_ilegalidad': ['asesinato']}",False,"indígena, líder"
Bloqueo en el río Tigre de Perú: comunidades indígenas aseguran que la presencia de dragas de minería ilegal está creciendo,25 Ago 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/08/bloqueo-rio-tigre-peru-dragas-mineria-ilegal/,2025-08-25,2025,8,25,20,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['río'], 'sociedad_comunidades': ['comunidad', 'indígena'], 'crimen_ilegalidad': ['ilegal']}",False,"comunidad, indígena"
Cumbre de la OTCA: gobiernos aprobaron el mecanismo de gobernanza indígena pero obviaron los impactos del petróleo en la Amazonía,23 Ago 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/08/cumbre-de-la-otca-gobiernos-aprobaron-el-mecanismo-de-gobernanza-indigena-pero-obviaron-los-impactos-del-petroleo-en-la-amazonia/,2025-08-23,2025,8,23,20,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'politica_gobernabilidad': ['gobierno'], 'sociedad_comunidades': ['impacto']}",False,impacto
"Crisis diplomática Perú-Colombia: “Es el momento de llevar a la mesa las urgencias, necesidades y deficiencias frente a cómo tratamos a la población en las fronteras” | ENTREVISTA",21 Ago 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/08/crisis-diplomatica-peru-colombia-frontera-santa-rosa-entrevista/,2025-08-21,2025,8,21,28,['sociedad_comunidades'],{'sociedad_comunidades': ['población']},False,población
Hidrocarburos en la Amazonía: pueblos indígenas y expertos cuestionan posible acuerdo de interconexión petrolera entre Perú y Ecuador,13 Ago 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/08/pueblos-indigenas-cuestionan-acuerdo-interconexion-petrolera-peru-ecuador/,2025-08-13,2025,8,13,18,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['indígena', 'pueblo']}",False,"indígena, pueblo"
“Los cambios en los patrones de conducta del pueblo mashco piro estarían presuntamente asociados a la invasión masiva de su territorio” | PODCAST,9 Ago 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/08/cambios-patrones-conducta-pueblo-mashco-piro-asociados-invasion-territorio-podcast/,2025-08-09,2025,8,9,23,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['cambio'], 'sociedad_comunidades': ['pueblo', 'territorio']}",False,"pueblo, territorio"
Día Internacional de los Pueblos Indígenas: inteligencia artificial para monitorear y defender los territorios ancestrales en Latinoamérica,9 Ago 2025,Astrid Arellano,https://es.mongabay.com/2025/08/dia-internacional-pueblos-indigenas-inteligencia-artificial-monitorear-defender-territorios-latinoamerica/,2025-08-09,2025,8,9,17,['sociedad_comunidades'],"{'sociedad_comunidades': ['indígena', 'pueblo', 'territorio']}",False,"indígena, pueblo, territorio"
Asesinato del defensor Quispe Huamán: resurgen críticas al mecanismo de protección en Perú y piden proteger a la familia,4 Ago 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/08/asesinato-defensor-quispe-huaman-peru/,2025-08-04,2025,8,4,19,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['protección', 'proteger'], 'sociedad_comunidades': ['familia'], 'crimen_ilegalidad': ['asesinato']}",False,familia
Minería ilegal en Latinoamérica devasta la Amazonía y pone en riesgo a comunidades enteras | Cinco expertos explican este problema social y ambiental,3 Ago 2025,Mongabay Latam,https://es.mongabay.com/2025/08/mineria-ilegal-latinoamerica-devasta-amazonia-comunidades/,2025-08-03,2025,8,3,23,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['comunidad', 'social'], 'crimen_ilegalidad': ['ilegal']}",False,"comunidad, social"
Mashco piro: Estado peruano enfrenta acusación de violación de los derechos de pueblos en aislamiento voluntario ante la Corte IDH,31 Jul 2025,Geraldine Santos,https://es.mongabay.com/2025/07/mashco-piro-peru-violacion-derechos-pueblos-aislamiento-corte-idh/,2025-07-31,2025,7,31,20,"['politica_gobernabilidad', 'sociedad_comunidades']","{'politica_gobernabilidad': ['corte', 'derecho', 'estado'], 'sociedad_comunidades': ['pueblo']}",False,pueblo
"Pueblos indígenas de Perú y Brasil se unen para reclamar contra la construcción de una carretera, concesiones forestales y actividades ilegales",2 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/pueblos-indigenas-peru-brasil-rechazan-construccion-carretera-concesiones-forestales-actividades-ilegales/,2025-07-02,2025,7,2,21,"['economia_desarrollo', 'sociedad_comunidades', 'crimen_ilegalidad']","{'economia_desarrollo': ['actividad'], 'sociedad_comunidades': ['indígena', 'pueblo'], 'crimen_ilegalidad': ['ilegal']}",False,"indígena, pueblo"
“La gran preocupación que tenemos ahora es el incremento de la violencia y los territorios militarizados” | ENTREVISTA,30 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/incremento-violencia-territorios-militarizados-entrevista-teresa-zapeta/,2025-06-30,2025,6,30,18,"['sociedad_comunidades', 'crimen_ilegalidad']","{'sociedad_comunidades': ['territorio'], 'crimen_ilegalidad': ['violencia']}",False,territorio
"“Un pueblo indígena sin territorio, sin bosque, no es nada”: mujeres indígenas monitorean la Amazonía peruana de la mano de la tecnología",27 Jun 2025,Astrid Arellano,https://es.mongabay.com/2025/06/mujeres-indigenas-monitorean-amazonia-peruana-tecnologia/,2025-06-27,2025,6,27,22,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía', 'bosque'], 'sociedad_comunidades': ['indígena', 'pueblo', 'territorio']}",False,"indígena, pueblo, territorio"
La amenaza del mercurio: el 79 % de la población de seis comunidades nativas de Loreto presenta niveles por encima de los límites permitidos,25 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/amenaza-mercurio-comunidades-indigenas-loreto-presenta-niveles-altos/,2025-06-25,2025,6,25,24,"['sociedad_comunidades', 'crimen_ilegalidad']","{'sociedad_comunidades': ['comunidad', 'población'], 'crimen_ilegalidad': ['amenaza']}",False,"comunidad, población"
“No es adecuada hoy la Ley Piaci para proteger a los pueblos en aislamiento voluntario” | PODCAST,14 Jun 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/06/no-es-adecuada-hoy-la-ley-piaci-para-proteger-a-los-pueblos-en-aislamiento-voluntario-podcast/,2025-06-14,2025,6,14,17,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['proteger'], 'politica_gobernabilidad': ['ley'], 'sociedad_comunidades': ['pueblo']}",False,pueblo
Imágenes que inspiran: la lucha de comunidades contra la escasez de agua en América Latina,13 Jun 2025,Mongabay Latam,https://es.mongabay.com/2025/06/imagenes-inspiran-comunidades-contra-escasez-agua-america-latina/,2025-06-13,2025,6,13,15,['sociedad_comunidades'],{'sociedad_comunidades': ['comunidad']},False,comunidad
De taladores a guardianes: familias de Tongorrape devuelven vida al bosque seco del norte de Perú,13 Jun 2025,Oscar Bermeo Ocaña,https://es.mongabay.com/2025/06/taladores-guardianes-familias-tongorrape-devuelven-vida-bosque-seco-peru/,2025-06-13,2025,6,13,16,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['bosque'], 'sociedad_comunidades': ['familia']}",False,familia
Países que no cumplen: 24 sentencias de la Corte Interamericana a favor de pueblos indígenas están pendientes de cumplimiento,11 Jun 2025,Ana Cristina Alvarado,https://es.mongabay.com/2025/06/sentencias-corte-interamericana-pueblos-indigenas-siguen-sin-ser-acatadas/,2025-06-11,2025,6,11,19,"['politica_gobernabilidad', 'sociedad_comunidades']","{'politica_gobernabilidad': ['corte', 'sentencia'], 'sociedad_comunidades': ['indígena', 'pueblo']}",False,"indígena, pueblo"
Polémico proyecto de ley para la minería artesanal en Perú: expertos lo califican de peligroso para territorios indígenas y áreas protegidas,10 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/polemico-proyecto-mineria-artesanal-peru-peligroso-territorios-indigenas-areas-protegidas/,2025-06-10,2025,6,10,21,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['protegido', 'área'], 'politica_gobernabilidad': ['ley'], 'sociedad_comunidades': ['indígena', 'territorio']}",False,"indígena, territorio"
La resistencia del pueblo awajún llegó a Lima: reclaman al Estado por el avance de la minería ilegal y las amenazas a 20 defensores,5 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/resistencia-pueblo-awajun-avance-mineria-ilegal-amenazas-defensores-peru/,2025-06-05,2025,6,5,24,"['politica_gobernabilidad', 'sociedad_comunidades', 'crimen_ilegalidad']","{'politica_gobernabilidad': ['estado'], 'sociedad_comunidades': ['pueblo'], 'crimen_ilegalidad': ['amenaza', 'ilegal']}",False,pueblo
El avance del narcotráfico en Perú: cuatro rutas de la droga acorralan a 274 comunidades indígenas de la Amazonía,4 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/avance-narcotrafico-peru-rutas-droga-acorralan-comunidades-indigenas/,2025-06-04,2025,6,4,19,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['comunidad', 'indígena']}",False,"comunidad, indígena"
Perú: el Estado frena la creación de áreas de conservación regionales y se enfrenta a pueblo indígenas y gobiernos regionales,28 May 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/05/peru-frena-creacion-areas-conservacion-regionales/,2025-05-28,2025,5,28,20,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['conservación', 'área'], 'politica_gobernabilidad': ['estado', 'gobierno'], 'sociedad_comunidades': ['indígena', 'pueblo']}",False,"indígena, pueblo"
El silencio de los harakbut: el pueblo amazónico de Perú acorralado por el crimen,23 May 2025,Geraldine Santos,https://es.mongabay.com/2025/05/silencio-harakbut-pueblo-amazonico-peru-acorralado-narcotrafico/,2025-05-23,2025,5,23,14,"['sociedad_comunidades', 'crimen_ilegalidad']","{'sociedad_comunidades': ['pueblo'], 'crimen_ilegalidad': ['crimen']}",False,pueblo
"Alarmante situación en la Amazonía peruana: 226 defensores indígenas en riesgo por avance del narcotráfico, minería y tala ilegal en tres regiones",21 May 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/05/amazonia-peruana-defensores-indigenas-riesgo-narcotrafico-mineria-tala-ilegal/,2025-05-21,2025,5,21,22,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['indígena'], 'crimen_ilegalidad': ['ilegal']}",False,indígena
“Las comunidades indígenas son los actores más vulnerables de la cadena de trazabilidad forestal” | PODCAST,10 May 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/05/las-comunidades-indigenas-son-los-actores-mas-vulnerables-de-la-cadena-de-trazabilidad-forestal-podcast/,2025-05-10,2025,5,10,16,['sociedad_comunidades'],"{'sociedad_comunidades': ['comunidad', 'indígena']}",False,"comunidad, indígena"
Paro en Perú: pueblos indígenas de Loreto exigen remediación ambiental por constantes derrames de petróleo,7 May 2025,Geraldine Santos,https://es.mongabay.com/2025/05/paro-peru-pueblos-indigenas-exigen-remediacion-ambiental-derrames-petroleo/,2025-05-07,2025,5,7,15,['sociedad_comunidades'],"{'sociedad_comunidades': ['indígena', 'pueblo']}",False,"indígena, pueblo"
“La sentencia convierte en defensores a todos los pueblos indígenas que viven en las orillas de los afluentes del río Marañón” | PODCAST,4 May 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/05/sentencia-defensores-pueblos-indigenas-rio-maranon-titular-derechos-peru-podcast/,2025-05-04,2025,5,4,23,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['marañón', 'río'], 'politica_gobernabilidad': ['sentencia'], 'sociedad_comunidades': ['indígena', 'pueblo']}",False,"indígena, pueblo"
"En Perú, un ataque al pueblo kakataibo expone el debilitamiento del mecanismo de protección de defensores ambientales",29 Abr 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/04/peru-ataque-pueblo-kakataibo-debilitamiento-mecanismo-proteccion-defensores-ambientales/,2025-04-29,2025,4,29,17,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['protección'], 'sociedad_comunidades': ['pueblo']}",False,pueblo
Caso Saweto: Ministerio Público solicita endurecer condena a madereros por asesinato de líderes indígenas en Perú,15 Abr 2025,Geraldine Santos,https://es.mongabay.com/2025/04/caso-saweto-endurecer-condena-madereros-asesinato-lideres-indigenas-peru/,2025-04-15,2025,4,15,16,"['politica_gobernabilidad', 'sociedad_comunidades', 'crimen_ilegalidad']","{'politica_gobernabilidad': ['ministerio'], 'sociedad_comunidades': ['indígena', 'líder'], 'crimen_ilegalidad': ['asesinato']}",False,"indígena, líder"
Imágenes aéreas muestran los vuelos de la muerte: líderes indígenas asesinados y un territorio invadido por 67 narcopistas | Reportaje fotográfico,11 Abr 2025,Mongabay Latam,https://es.mongabay.com/2025/04/imagenes-aereas-indigenas-asesinados-narcopistas-reportaje-fotografico/,2025-04-11,2025,4,11,21,"['sociedad_comunidades', 'crimen_ilegalidad']","{'sociedad_comunidades': ['indígena', 'líder', 'territorio'], 'crimen_ilegalidad': ['asesinado']}",False,"indígena, líder, territorio"
Indígenas yaneshas conservan semillas para combatir la anemia de los niños en la Amazonía peruana,10 Abr 2025,Geraldine Santos,https://es.mongabay.com/2025/04/indigenas-yaneshas-conservan-semillas-combatir-anemia-ninos-amazonia-peruana/,2025-04-10,2025,4,10,15,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['indígena']}",False,indígena
Áreas protegidas y territorios indígenas: el refugio clave para los jaguares en la Amazonía,8 Abr 2025,Antonio José Paz Cardona,https://es.mongabay.com/2025/04/areas-protegidas-territorios-indigenas-refugio-clave-jaguares-amazonia/,2025-04-08,2025,4,8,14,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía', 'protegido', 'área'], 'sociedad_comunidades': ['indígena', 'territorio']}",False,"indígena, territorio"
#EnCorto: una reserva indígena para proteger a los pueblos aislados de Perú,28 Mar 2025,Mongabay Latam,https://es.mongabay.com/2025/03/en-corto-reserva-indigena-proteger-pueblos-aislados-peru/,2025-03-28,2025,3,28,12,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['proteger', 'reserva'], 'sociedad_comunidades': ['pueblo']}",False,pueblo
“Ley mordaza” a ONG en Perú pone en riesgo las demandas de las poblaciones más vulnerables contra el Estado,25 Mar 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/03/ley-mordaza-peru-riesgo-demandas-poblaciones-vulnerables-contra-estado/,2025-03-25,2025,3,25,19,"['politica_gobernabilidad', 'sociedad_comunidades']","{'politica_gobernabilidad': ['estado', 'ley'], 'sociedad_comunidades': ['población']}",False,población
En Koshireni siete familias protegen el bosque de los madereros y ayudan a preservar a indígenas en aislamiento,20 Mar 2025,Geraldine Santos,https://es.mongabay.com/2025/03/koshiremi-familias-protegen-bosque-madereros-peru/,2025-03-20,2025,3,20,18,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['bosque', 'proteger'], 'sociedad_comunidades': ['familia', 'indígena']}",False,"familia, indígena"
Pueblos indígenas denunciaron ante la Comisión Interamericana de Derechos Humanos la superposición de nuevas áreas petroleras en sus territorios,19 Mar 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/03/pueblos-indigenas-denunciaron-superposicion-areas-petroleras-peru/,2025-03-19,2025,3,19,19,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['área'], 'politica_gobernabilidad': ['derechos'], 'sociedad_comunidades': ['indígena', 'pueblo', 'territorio']}",False,"indígena, pueblo, territorio"
Crece la minería ilegal en Perú: 50 nuevas dragas ponen en riesgo al río Nanay y comunidades indígenas,11 Mar 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/03/crece-mineria-ilegal-peru-nuevas-dragas-riesgo-rio-nanay-comunidades-indigenas/,2025-03-11,2025,3,11,18,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['río'], 'sociedad_comunidades': ['comunidad', 'indígena'], 'crimen_ilegalidad': ['ilegal']}",False,"comunidad, indígena"
Estudio muestra el impacto del extractivismo y la ilegalidad en la vida de las mujeres en la Amazonía de Perú y Colombia,8 Mar 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/03/extractivismo-violencia-contra-mujeres-ilegalidad-amazonia-peru-y-colombia/,2025-03-08,2025,3,8,22,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['impacto'], 'crimen_ilegalidad': ['ilegalidad']}",False,impacto
Dos derrames de petróleo en menos de una semana afectan a cientos de familias indígenas en Perú,25 Feb 2025,Geraldine Santos,https://es.mongabay.com/2025/02/dos-derrames-petroleo-afectan-cientos-familias-indigenas-peru/,2025-02-25,2025,2,25,17,['sociedad_comunidades'],"{'sociedad_comunidades': ['familia', 'indígena']}",False,"familia, indígena"
